2017-03-25 16:45:00.252326,25423,45.0185537338,5548,23.5,100382,,test,,
2017-03-25 16:45:01.620174,16557,45.0880646706,5535,23.5,100384,,test,,
2017-03-25 16:45:02.984716,9514,44.5524215698,5541,23.5,100385,,test,,
2017-03-25 16:45:04.341191,14048,44.2130446434,5544,23.5,100390,,test,,
2017-03-25 16:45:05.684633,17242,43.7837123871,5528,23.5,100393,,test,,
2017-03-25 16:45:07.038725,25649,44.2498445511,5537,23.5,100387,,test,,
2017-03-25 16:45:08.378284,25548,44.1762447357,5496,23.5,100388,,test,,
2017-03-25 16:45:09.730118,25683,44.2130446434,5501,23.4,100377,,test,,
2017-03-25 16:45:11.085557,14,44.262111187,5507,23.4,100380,,test,,
2017-03-25 16:45:12.456294,17,44.2130446434,5510,23.5,100388,,test,,
2017-03-25 16:45:13.809244,4466,44.1435337067,5511,23.4,100388,,test,,
2017-03-25 16:45:15.160481,22228,44.5892214775,5503,23.4,100385,,test,,
2017-03-25 16:45:16.540026,18391,44.2457556725,5498,23.4,100391,,test,,
2017-03-25 16:45:17.904352,19,44.6587324142,5490,23.4,100388,,test,,
2017-03-25 16:45:19.270149,19,44.2498445511,5488,23.5,100385,,test,,
2017-03-25 16:45:20.645697,25653,40.3694987297,5483,23.5,100385,,test,,
2017-03-25 16:45:22.004629,25658,44.1762447357,5478,23.4,100384,,test,,
2017-03-25 16:45:23.362758,1091,44.1803336143,5473,23.4,100388,,test,,
2017-03-25 16:45:24.717262,13531,44.1803336143,5469,23.4,100388,,test,,
2017-03-25 16:45:26.077170,15107,44.2457556725,5464,23.4,100387,,test,,
2017-03-25 16:45:27.433630,17047,44.1762447357,5448,23.5,100377,,test,,
2017-03-25 16:45:28.785628,19,43.7837123871,5457,23.4,100376,,test,,
2017-03-25 16:45:30.140290,25552,8.6766004562,5416,23.4,100384,,test,,
2017-03-25 16:45:31.489409,25663,16.670358181,5416,23.4,100390,,test,,
2017-03-25 16:45:32.840030,14,44.2294001579,5439,23.4,100380,,test,,
2017-03-25 16:45:34.199380,2566,44.6260213852,5434,23.4,100377,,test,,
2017-03-25 16:45:35.554260,25630,67.3847198486,5422,23.4,100384,,test,,
2017-03-25 16:45:36.913980,25591,65.0172591209,4845,23.4,100388,,test,,
2017-03-25 16:45:38.279160,822,68.6154723167,4881,23.4,100387,,test,,
2017-03-25 16:45:39.634658,19,64.5184159279,5241,23.4,100373,,test,,
2017-03-25 16:45:40.996712,15,46.0121512413,5277,23.4,100384,,test,,
2017-03-25 16:45:42.354188,10899,45.8772182465,5288,23.4,100387,,test,,
2017-03-25 16:45:43.708069,21411,45.9099292755,5291,23.4,100385,,test,,
2017-03-25 16:45:45.058719,25647,45.4478859901,5297,23.4,100387,,test,,
2017-03-25 16:45:46.414654,25637,45.8608627319,5303,23.4,100380,,test,,
2017-03-25 16:45:47.764744,19,70.1283574104,5295,23.4,100395,,test,,
2017-03-25 16:45:49.383334,19,4151.107275486,5258,23.4,100380,,test,,
2017-03-25 16:45:50.743899,25385,4.5631885529,2471,23.4,100385,,test,,
2017-03-25 16:45:52.111771,15,41.3140296936,2087,23.4,100385,,test,,
2017-03-25 16:45:53.477409,6675,49.7902750969,5138,23.4,100388,,test,,
2017-03-25 16:45:54.834268,17,45.770907402,5170,23.4,100385,,test,,
2017-03-25 16:45:56.454996,14,4150.1300334931,4715,23.4,100388,,test,,
2017-03-25 16:45:57.804381,25491,5.094742775,5039,23.4,100387,,test,,
2017-03-25 16:45:59.161781,19,44.3684220314,5075,23.5,100384,,test,,
2017-03-25 16:46:00.525740,14240,59.7834944725,5098,23.5,100385,,test,,
2017-03-25 16:46:01.893708,10448,46.4619278908,5093,23.5,100377,,test,,
2017-03-25 16:46:03.261536,13558,45.1575756073,5097,23.5,100384,,test,,
2017-03-25 16:46:04.619431,25654,45.9753513336,5199,23.4,100384,,test,,
2017-03-25 16:46:05.974352,66,45.1739311218,5183,23.5,100384,,test,,
2017-03-25 16:46:07.335918,25656,45.1371312141,5189,23.5,100387,,test,,
2017-03-25 16:46:08.700851,1760,45.0839757919,5195,23.5,100382,,test,,
2017-03-25 16:46:10.061623,25568,45.6196188927,5201,23.5,100382,,test,,
2017-03-25 16:46:11.428084,19189,45.6196188927,5185,23.5,100385,,test,,
2017-03-25 16:46:12.798224,14,45.6523299217,5180,23.5,100390,,test,,
2017-03-25 16:46:14.166116,25656,45.8772182465,5188,23.5,100387,,test,,
2017-03-25 16:46:15.534767,2154,45.9099292755,5208,23.5,100391,,test,,
2017-03-25 16:46:16.901431,7478,45.2229976654,5187,23.5,100382,,test,,
2017-03-25 16:46:18.266283,12980,45.9630846977,5182,23.5,100380,,test,,
2017-03-25 16:46:19.624350,25661,45.9099292755,5180,23.5,100391,,test,,
2017-03-25 16:46:21.004176,9449,46.4251279831,5165,23.5,100385,,test,,
2017-03-25 16:46:22.349054,14,4.5631885529,5152,23.5,100385,,test,,
2017-03-25 16:46:23.702634,25596,2.1098613739,5131,23.5,100382,,test,,
2017-03-25 16:46:25.061331,15,45.92628479,5164,23.5,100391,,test,,
2017-03-25 16:46:26.414964,14,45.0512647629,5151,23.5,100382,,test,,
2017-03-25 16:46:27.776324,25499,75.2026557922,4910,23.5,100382,,test,,
2017-03-25 16:46:29.134933,8022,46.1021065712,5129,23.5,100395,,test,,
2017-03-25 16:46:30.487087,14,64.7596597672,4711,23.5,100390,,test,,
2017-03-25 16:46:31.840033,25565,46.0653066635,4961,23.5,100385,,test,,
2017-03-25 16:46:33.196056,25681,66.0108566284,4593,23.5,100391,,test,,
2017-03-25 16:46:34.551951,8446,47.680413723,4989,23.5,100390,,test,,
2017-03-25 16:46:35.917681,14,48.845744133,5014,23.5,100384,,test,,
2017-03-25 16:46:37.286839,9692,47.1284151077,5025,23.5,100387,,test,,
2017-03-25 16:46:38.641174,25538,47.557747364,5041,23.5,100384,,test,,
2017-03-25 16:46:39.991612,24949,44.4379329681,4908,23.5,100379,,test,,
2017-03-25 16:46:41.344091,14,47.9543685913,5039,23.5,100388,,test,,
2017-03-25 16:46:42.699174,15,46.9730377197,5045,23.5,100387,,test,,
2017-03-25 16:46:44.059380,588,47.4187254906,5043,23.5,100380,,test,,
2017-03-25 16:46:45.422453,25525,46.547794342,5036,23.5,100380,,test,,
2017-03-25 16:46:46.778189,25625,16.3268923759,5022,23.5,100382,,test,,
2017-03-25 16:46:48.122863,13965,16.3064479828,5031,23.5,100385,,test,,
2017-03-25 16:46:49.474974,16470,17.3204898834,5026,23.5,100379,,test,,
2017-03-25 16:46:50.831406,15,47.0425486565,5016,23.5,100387,,test,,
2017-03-25 16:46:52.190928,25682,46.9934821129,5014,23.5,100377,,test,,
2017-03-25 16:46:53.809516,25568,4126.2714266777,5009,23.5,100384,,test,,
2017-03-25 16:46:55.167922,8462,5.0783872604,5009,23.5,100377,,test,,
2017-03-25 16:46:56.527200,25635,46.9403266907,5004,23.5,100388,,test,,
2017-03-25 16:46:57.888007,19,46.081662178,4999,23.5,100374,,test,,
2017-03-25 16:46:59.242923,19,46.048951149,4990,23.5,100377,,test,,
2017-03-25 16:47:00.594665,20180,46.8381047249,4988,23.5,100380,,test,,
2017-03-25 16:47:01.952823,14,45.6686854362,4996,23.5,100380,,test,,
2017-03-25 16:47:03.301716,25570,44.76095438,4978,23.5,100379,,test,,
2017-03-25 16:47:04.659555,25469,6.1905622482,4244,23.5,100384,,test,,
2017-03-25 16:47:06.017043,12298,4.4568777084,4643,23.5,100385,,test,,
2017-03-25 16:47:07.635993,19,4147.8647947311,4484,23.5,100384,,test,,
2017-03-25 16:47:08.997859,19,4.5631885529,4471,23.5,100382,,test,,
2017-03-25 16:47:10.355281,25687,47.5904583931,4887,23.5,100379,,test,,
2017-03-25 16:47:11.713064,3240,43.562912941,4913,23.5,100385,,test,,
2017-03-25 16:47:13.080521,16415,45.6891298294,4919,23.5,100379,,test,,
2017-03-25 16:47:14.448287,25661,46.9403266907,4914,23.5,100379,,test,,
2017-03-25 16:47:15.811209,25688,46.8053936958,4917,23.5,100376,,test,,
2017-03-25 16:47:17.171624,19,46.8381047249,4904,23.5,100373,,test,,
2017-03-25 16:47:18.523623,25544,47.2960591316,4918,23.5,100377,,test,,
2017-03-25 16:47:19.894242,25663,46.9239711761,4910,23.5,100387,,test,,
2017-03-25 16:47:21.256084,15,47.2633481026,4895,23.5,100384,,test,,
2017-03-25 16:47:22.612135,2571,46.3760614395,4901,23.5,100380,,test,,
2017-03-25 16:47:23.966236,7331,46.8871712685,4888,23.5,100384,,test,,
2017-03-25 16:47:25.316465,25674,47.3165035248,4883,23.5,100377,,test,,
2017-03-25 16:47:26.670932,14260,46.4087724686,4892,23.5,100380,,test,,
2017-03-25 16:47:28.023457,14015,46.4414834976,4887,23.5,100384,,test,,
2017-03-25 16:47:29.370765,15524,47.3205924034,4871,23.5,100388,,test,,
2017-03-25 16:47:30.716257,7076,46.4578390121,4866,23.5,100387,,test,,
2017-03-25 16:47:32.076656,25545,47.2674369812,4875,23.5,100385,,test,,
2017-03-25 16:47:33.426254,17397,46.4782834053,4859,23.5,100382,,test,,
2017-03-25 16:47:35.036798,25548,4146.9570636749,3960,23.5,100387,,test,,
2017-03-25 16:47:36.388912,15,4.6449661255,3840,23.5,100379,,test,,
2017-03-25 16:47:38.015717,87,4190.6508207321,3721,23.5,100376,,test,,
2017-03-25 16:47:39.382189,4607,4.628610611,3962,23.5,100380,,test,,
2017-03-25 16:47:41.009630,22655,4154.0717124939,4303,23.5,100387,,test,,
2017-03-252017-03-25 16:48:07.723414,14,47.5045919418,4740,23.5,100380,,test,,
2017-03-25 16:48:09.055672,3897,0.3802657127,4738,23.5,100380,,test,,
2017-03-25 16:48:10.401769,25659,46.6622829437,4720,23.5,100385,,test,,
2017-03-25 16:48:11.759159,19,47.5904583931,4725,23.5,100380,,test,,
2017-03-25 16:48:13.114841,17733,46.7317938805,4724,23.5,100385,,test,,
2017-03-25 16:48:14.730820,25580,4149.7824788094,4716,23.5,100384,,test,,
2017-03-25 16:48:16.081699,25677,4.5100331306,4731,23.5,100388,,test,,
2017-03-25 16:48:17.433205,14,46.6459274292,4737,23.5,100376,,test,,
2017-03-25 16:48:18.782250,10959,46.7195272446,4735,23.5,100382,,test,,
2017-03-25 16:48:20.132007,25662,47.4718809128,4720,23.5,100380,,test,,
2017-03-25 16:48:21.743493,7462,4170.9833145142,4712,23.5,100379,,test,,
2017-03-25 16:48:23.094614,25517,6.7057609558,4762,23.5,100384,,test,,
2017-03-25 16:48:24.460512,14013,5.5199861526,4629,23.5,100377,,test,,
2017-03-25 16:48:25.829286,14,47.0261931419,4706,23.5,100379,,test,,
2017-03-25 16:48:27.200177,25626,47.5045919418,4698,23.5,100376,,test,,
2017-03-25 16:48:28.829825,14735,4150.8823871613,4699,23.5,100377,,test,,
2017-03-25 16:48:30.189221,19,4.6326994896,4697,23.5,100377,,test,,
2017-03-25 16:48:31.566701,25683,47.0261931419,4679,23.5,100377,,test,,
2017-03-25 16:48:32.939896,12365,47.402369976,4644,23.5,100380,,test,,
2017-03-25 16:48:34.310674,14026,46.5437054634,4525,23.5,100380,,test,,
2017-03-25 16:48:35.673150,25649,0.9240865707,4315,23.5,100377,,test,,
2017-03-25 16:48:37.299935,6346,4157.7230811119,4240,23.5,100382,,test,,
2017-03-25 16:48:38.657691,6437,4.6490550041,4251,23.5,100376,,test,,
2017-03-25 16:48:40.285134,12374,4194.4453001022,4252,23.5,100380,,test,,
2017-03-25 16:48:41.638941,3936,4.5795440674,4447,23.5,100379,,test,,
2017-03-25 16:48:43.252943,18763,4161.4644050598,4475,23.5,100377,,test,,
2017-03-25 16:48:44.608783,17721,4.6654105186,4498,23.5,100377,,test,,
2017-03-25 16:48:45.969095,11199,47.2306370735,4519,23.5,100382,,test,,
2017-03-25 16:48:47.589683,14124,4132.7727437019,4579,23.5,100376,,test,,
2017-03-25 16:48:48.945044,15214,4.5958995819,4542,23.5,100374,,test,,
2017-03-25 16:48:50.563511,7123,4170.419049263,4537,23.5,100376,,test,,
2017-03-25 16:48:51.920100,11004,4.5100331306,4532,23.5,100382,,test,,
2017-03-25 16:48:53.538820,16337,4073.9992022514,4538,23.5,100377,,test,,
2017-03-25 16:48:54.888148,18885,4.6326994896,4539,23.5,100377,,test,,
2017-03-25 16:48:56.254637,12644,47.6068139076,4563,23.5,100370,,test,,
2017-03-25 16:48:57.884219,12888,4159.542632103,4569,23.5,100377,,test,,
2017-03-25 16:48:59.243512,14715,4.628610611,4543,23.5,100382,,test,,
2017-03-25 16:49:00.604922,17111,46.8708157539,4549,23.5,100370,,test,,
2017-03-25 16:49:01.975775,19,47.713124752,4557,23.5,100374,,test,,
2017-03-25 16:49:03.339218,25662,56.8844795227,4563,23.5,100379,,test,,
2017-03-25 16:49:04.916558,25624,48.0893015862,4535,23.6,100374,,test,,
2017-03-25 16:49:06.271956,25666,47.6272583008,4528,23.6,100376,,test,,
2017-03-25 16:49:07.618342,25617,47.2101926804,4556,23.6,100381,,test,,
2017-03-25 16:49:08.978614,15,48.878455162,4554,23.5,100374,,test,,
2017-03-25 16:49:10.340344,4231,46.7849493027,4549,23.6,100368,,test,,
2017-03-25 16:49:11.719620,23415,48.0361461639,4552,23.6,100371,,test,,
2017-03-25 16:49:13.076676,3503,98.6646413803,4529,23.6,100382,,test,,
2017-03-25 16:49:14.442032,25657,47.1447706223,4535,23.6,100376,,test,,
2017-03-25 16:49:15.797784,25609,47.1652150154,4516,23.6,100382,,test,,
2017-03-25 16:49:17.155293,8985,47.1979260445,4500,23.6,100373,,test,,
2017-03-25 16:49:18.511055,15,47.246992588,4509,23.6,100374,,test,,
2017-03-25 16:49:19.874433,25652,47.1652150154,4506,23.5,100374,,test,,
2017-03-25 16:49:21.239787,25649,47.9993462563,4507,23.6,100376,,test,,
2017-03-25 16:49:22.866496,17205,4154.3988227844,4508,23.5,100373,,test,,
2017-03-25 16:49:24.235373,15,4.5958995819,4503,23.6,100379,,test,,
2017-03-25 16:49:25.595654,5941,48.4654784203,4506,23.6,100381,,test,,
2017-03-25 16:49:26.957593,23844,47.1979260445,4491,23.6,100379,,test,,
2017-03-25 16:49:28.321795,20222,47.6599693298,4497,23.6,100384,,test,,
2017-03-25 16:49:29.681581,11779,47.1979260445,4492,23.6,100381,,test,,
2017-03-25 16:49:31.298291,19,4146.6463088989,4505,23.6,100374,,test,,
2017-03-25 16:49:32.658210,25491,4.5795440674,4493,23.6,100376,,test,,
2017-03-25 16:49:34.011769,22718,47.1611261368,4434,23.6,100379,,test,,
2017-03-25 16:49:35.375064,24,47.2510814667,4353,23.6,100374,,test,,
2017-03-25 16:49:37.010918,25672,4124.7789859772,4126,23.6,100373,,test,,
2017-03-25 16:49:38.376137,19579,4.6122550964,4072,23.6,100374,,test,,
2017-03-25 16:49:40.004814,4038,4077.8427481651,4080,23.6,100381,,test,,
2017-03-25 16:49:41.370723,25611,4.6490550041,4075,23.5,100376,,test,,
2017-03-25 16:49:42.994030,17845,4142.1035647392,4055,23.6,100373,,test,,
2017-03-25 16:49:44.341619,11877,4.6326994896,4045,23.6,100379,,test,,
2017-03-25 16:49:45.959104,13162,4193.926012516,4040,23.6,100377,,test,,
2017-03-25 16:49:47.316453,21479,4.6490550041,4038,23.6,100371,,test,,
2017-03-25 16:49:48.942155,7610,4189.2851352692,4154,23.6,100384,,test,,
2017-03-25 16:49:50.306187,16356,4.5795440674,4347,23.6,100368,,test,,
2017-03-25 16:49:51.933879,748,4131.1453700066,4241,23.6,100374,,test,,
2017-03-25 16:49:53.292570,24702,4.6449661255,3854,23.6,100373,,test,,
2017-03-25 16:49:54.913984,10340,4159.2523217201,3868,23.6,100373,,test,,
2017-03-25 16:49:56.270502,12893,4.5754551888,3915,23.6,100373,,test,,
2017-03-25 16:49:57.902917,25357,4143.7840938568,3915,23.6,100381,,test,,
2017-03-25 16:49:59.277806,11142,4.5795440674,4086,23.6,100377,,test,,
2017-03-25 16:50:00.912061,18922,4145.7549333572,4137,23.6,100377,,test,,
2017-03-25 16:50:02.277173,7749,4.6326994896,4192,23.6,100373,,test,,
2017-03-25 16:50:03.638036,9963,48.2446789742,4228,23.6,100376,,test,,
2017-03-25 16:50:05.261047,14,4155.4619312286,4257,23.6,100374,,test,,
2017-03-25 16:50:06.621637,25677,4.5590996742,4086,23.6,100382,,test,,
2017-03-25 16:50:07.977030,25592,46.1511731148,4219,23.6,100371,,test,,
2017-03-25 16:50:09.600471,8773,4163.2635116577,3702,23.6,100381,,test,,
2017-03-25 16:50:10.954599,14,5.5731415749,3622,23.6,100377,,test,,
2017-03-25 16:50:12.594068,16,4184.6687912941,3752,23.6,100376,,test,,
2017-03-25 16:50:13.967813,10726,4.5263886452,3582,23.6,100384,,test,,
2017-03-25 16:50:15.598541,25635,4119.8600649834,3593,23.6,100374,,test,,
2017-03-25 16:50:16.966781,25665,4.628610611,3976,23.6,100377,,test,,
2017-03-25 16:50:18.334633,17331,46.7154383659,4062,23.6,100381,,test,,
2017-03-25 16:50:19.963122,17426,4162.8709793091,4061,23.6,100377,,test,,
2017-03-25 16:50:21.323967,12794,4.5263886452,4046,23.6,100376,,test,,
2017-03-25 16:50:22.949109,7830,4101.8485546112,4060,23.6,100373,,test,,
2017-03-25 16:50:24.317424,17048,4.5795440674,4170,23.6,100376,,test,,
2017-03-25 16:50:25.688654,9121,45.6564188004,4170,23.6,100368,,test,,
2017-03-25 16:50:27.061514,19852,47.9829907417,4212,23.6,100376,,test,,
